File,Statement,Bug
TestTypeCheckingValidator.java,"['assertTrue', '(', 'cast', '.', 'getLoadFuncSpec', '(', ')', '.', 'getClassName', '(', ')', '.', 'startsWith', '(', '""', 'org', '.', 'apache', '.', 'pig', '.', 'builtin', '.', 'PigStorage', '""', ')', ')', ';']",0
TestTypeCheckingValidator.java,"['public', 'void', 'testCogroupDistinctLineage', '(', ')', 'throws', 'Throwable', '{']",0
TestTypeCheckingValidator.java,"['planTester', '.', 'buildPlan', '(', '""', 'a', '=', 'load', ""'"", 'a', ""'"", 'using', 'BinStorage', '(', ')', 'as', '(', 'field1', ',', 'field2', ':', 'float', ',', 'field3', ':', 'chararray', ')', ';', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['planTester', '.', 'buildPlan', '(', '""', 'b', '=', 'load', ""'"", 'a', ""'"", 'using', 'PigStorage', '(', ')', 'as', '(', 'field4', ',', 'field5', ',', 'field6', ':', 'chararray', ')', ';', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['planTester', '.', 'buildPlan', '(', '""', 'c', '=', 'cogroup', 'a', 'by', 'field1', ',', 'b', 'by', 'field4', ';', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['planTester', '.', 'buildPlan', '(', '""', 'd', '=', 'foreach', 'c', 'generate', 'group', ',', 'flatten', '(', 'a', ')', ',', 'flatten', '(', 'b', ')', ';', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['planTester', '.', 'buildPlan', '(', '""', 'e', '=', 'distinct', 'd', ';', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['LogicalPlan', 'plan', '=', 'planTester', '.', 'buildPlan', '(', '""', 'f', '=', 'foreach', 'e', 'generate', 'group', ',', 'field1', '+', '1', ',', 'field4', '+', '2', '.', '0', ';', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['/', '/', 'validate']",0
TestTypeCheckingValidator.java,"['CompilationMessageCollector', 'collector', '=', 'new', 'CompilationMessageCollector', '(', ')', ';']",0
TestTypeCheckingValidator.java,"['TypeCheckingValidator', 'typeValidator', '=', 'new', 'TypeCheckingValidator', '(', ')', ';']",0
TestTypeCheckingValidator.java,"['typeValidator', '.', 'validate', '(', 'plan', ',', 'collector', ')', ';']",0
TestTypeCheckingValidator.java,"['printMessageCollector', '(', 'collector', ')', ';']",0
TestTypeCheckingValidator.java,"['printTypeGraph', '(', 'plan', ')', ';']",0
TestTypeCheckingValidator.java,"['planTester', '.', 'printPlan', '(', 'plan', ',', 'TypeCheckingTestUtil', '.', 'getCurrentMethodName', '(', ')', ')', ';']",0
TestTypeCheckingValidator.java,"['if', '(', 'collector', '.', 'hasError', '(', ')', ')', '{']",0
TestTypeCheckingValidator.java,"['throw', 'new', 'AssertionError', '(', '""', 'Expect', 'no', 'error', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['LOForEach', 'foreach', '=', '(', 'LOForEach', ')', 'plan', '.', 'getLeaves', '(', ')', '.', 'get', '(', '0', ')', ';']",0
TestTypeCheckingValidator.java,"['LogicalPlan', 'foreachPlan', '=', 'foreach', '.', 'getForEachPlans', '(', ')', '.', 'get', '(', '1', ')', ';']",0
TestTypeCheckingValidator.java,"['LogicalOperator', 'exOp', '=', 'foreachPlan', '.', 'getRoots', '(', ')', '.', 'get', '(', '0', ')', ';']",0
TestTypeCheckingValidator.java,"['if', '(', '!', '(', 'exOp', 'instanceof', 'LOProject', ')', ')', 'exOp', '=', 'foreachPlan', '.', 'getRoots', '(', ')', '.', 'get', '(', '1', ')', ';']",0
TestTypeCheckingValidator.java,"['LOCast', 'cast', '=', '(', 'LOCast', ')', 'foreachPlan', '.', 'getSuccessors', '(', 'exOp', ')', '.', 'get', '(', '0', ')', ';']",0
TestTypeCheckingValidator.java,"['assertTrue', '(', 'cast', '.', 'getLoadFuncSpec', '(', ')', '.', 'getClassName', '(', ')', '.', 'startsWith', '(', '""', 'BinStorage', '""', ')', ')', ';']",0
TestTypeCheckingValidator.java,"['foreachPlan', '=', 'foreach', '.', 'getForEachPlans', '(', ')', '.', 'get', '(', '2', ')', ';']",0
TestTypeCheckingValidator.java,"['exOp', '=', 'foreachPlan', '.', 'getRoots', '(', ')', '.', 'get', '(', '0', ')', ';']",0
TestTypeCheckingValidator.java,"['if', '(', '!', '(', 'exOp', 'instanceof', 'LOProject', ')', ')', 'exOp', '=', 'foreachPlan', '.', 'getRoots', '(', ')', '.', 'get', '(', '1', ')', ';']",0
TestTypeCheckingValidator.java,"['cast', '=', '(', 'LOCast', ')', 'foreachPlan', '.', 'getSuccessors', '(', 'exOp', ')', '.', 'get', '(', '0', ')', ';']",0
TestTypeCheckingValidator.java,"['assertTrue', '(', 'cast', '.', 'getLoadFuncSpec', '(', ')', '.', 'getClassName', '(', ')', '.', 'startsWith', '(', '""', 'PigStorage', '""', ')', ')', ';']",0
TestTypeCheckingValidator.java,"['public', 'void', 'testCogroupDistinctLineageNoSchema', '(', ')', 'throws', 'Throwable', '{']",0
TestTypeCheckingValidator.java,"['planTester', '.', 'buildPlan', '(', '""', 'a', '=', 'load', ""'"", 'a', ""'"", 'using', 'BinStorage', '(', ')', ';', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['planTester', '.', 'buildPlan', '(', '""', 'b', '=', 'load', ""'"", 'a', ""'"", 'using', 'PigStorage', '(', ')', ';', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['planTester', '.', 'buildPlan', '(', '""', 'c', '=', 'cogroup', 'a', 'by', '$', '0', ',', 'b', 'by', '$', '0', ';', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['planTester', '.', 'buildPlan', '(', '""', 'd', '=', 'foreach', 'c', 'generate', 'group', ',', 'flatten', '(', 'a', ')', ',', 'flatten', '(', 'b', ')', ';', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['planTester', '.', 'buildPlan', '(', '""', 'e', '=', 'distinct', 'd', ';', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['LogicalPlan', 'plan', '=', 'planTester', '.', 'buildPlan', '(', '""', 'f', '=', 'foreach', 'e', 'generate', 'group', ',', '$', '1', '+', '1', ',', '$', '2', '+', '2', '.', '0', ';', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['/', '/', 'validate']",0
TestTypeCheckingValidator.java,"['CompilationMessageCollector', 'collector', '=', 'new', 'CompilationMessageCollector', '(', ')', ';']",0
TestTypeCheckingValidator.java,"['TypeCheckingValidator', 'typeValidator', '=', 'new', 'TypeCheckingValidator', '(', ')', ';']",0
TestTypeCheckingValidator.java,"['typeValidator', '.', 'validate', '(', 'plan', ',', 'collector', ')', ';']",0
TestTypeCheckingValidator.java,"['printMessageCollector', '(', 'collector', ')', ';']",0
TestTypeCheckingValidator.java,"['printTypeGraph', '(', 'plan', ')', ';']",0
TestTypeCheckingValidator.java,"['planTester', '.', 'printPlan', '(', 'plan', ',', 'TypeCheckingTestUtil', '.', 'getCurrentMethodName', '(', ')', ')', ';']",0
TestTypeCheckingValidator.java,"['if', '(', 'collector', '.', 'hasError', '(', ')', ')', '{']",0
TestTypeCheckingValidator.java,"['throw', 'new', 'AssertionError', '(', '""', 'Expect', 'no', 'error', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['LOForEach', 'foreach', '=', '(', 'LOForEach', ')', 'plan', '.', 'getLeaves', '(', ')', '.', 'get', '(', '0', ')', ';']",0
TestTypeCheckingValidator.java,"['LogicalPlan', 'foreachPlan', '=', 'foreach', '.', 'getForEachPlans', '(', ')', '.', 'get', '(', '1', ')', ';']",0
TestTypeCheckingValidator.java,"['LogicalOperator', 'exOp', '=', 'foreachPlan', '.', 'getRoots', '(', ')', '.', 'get', '(', '0', ')', ';']",0
TestTypeCheckingValidator.java,"['if', '(', '!', '(', 'exOp', 'instanceof', 'LOProject', ')', ')', 'exOp', '=', 'foreachPlan', '.', 'getRoots', '(', ')', '.', 'get', '(', '1', ')', ';']",0
TestTypeCheckingValidator.java,"['LOCast', 'cast', '=', '(', 'LOCast', ')', 'foreachPlan', '.', 'getSuccessors', '(', 'exOp', ')', '.', 'get', '(', '0', ')', ';']",0
TestTypeCheckingValidator.java,"['assertTrue', '(', 'cast', '.', 'getLoadFuncSpec', '(', ')', '.', 'getClassName', '(', ')', '.', 'startsWith', '(', '""', 'BinStorage', '""', ')', ')', ';']",0
TestTypeCheckingValidator.java,"['foreachPlan', '=', 'foreach', '.', 'getForEachPlans', '(', ')', '.', 'get', '(', '2', ')', ';']",0
TestTypeCheckingValidator.java,"['exOp', '=', 'foreachPlan', '.', 'getRoots', '(', ')', '.', 'get', '(', '0', ')', ';']",0
TestTypeCheckingValidator.java,"['if', '(', '!', '(', 'exOp', 'instanceof', 'LOProject', ')', ')', 'exOp', '=', 'foreachPlan', '.', 'getRoots', '(', ')', '.', 'get', '(', '1', ')', ';']",0
TestTypeCheckingValidator.java,"['cast', '=', '(', 'LOCast', ')', 'foreachPlan', '.', 'getSuccessors', '(', 'exOp', ')', '.', 'get', '(', '0', ')', ';']",0
TestTypeCheckingValidator.java,"['assertTrue', '(', 'cast', '.', 'getLoadFuncSpec', '(', ')', '.', 'getClassName', '(', ')', '.', 'startsWith', '(', '""', 'PigStorage', '""', ')', ')', ';']",0
TestTypeCheckingValidator.java,"['public', 'void', 'testSortLineage', '(', ')', 'throws', 'Throwable', '{']",0
TestTypeCheckingValidator.java,"['planTester', '.', 'buildPlan', '(', '""', 'a', '=', 'load', ""'"", 'a', ""'"", 'as', '(', 'field1', ',', 'field2', ':', 'float', ',', 'field3', ':', 'chararray', ')', ';', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['planTester', '.', 'buildPlan', '(', '""', 'b', '=', 'order', 'a', 'by', 'field1', ';', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['LogicalPlan', 'plan', '=', 'planTester', '.', 'buildPlan', '(', '""', 'c', '=', 'foreach', 'b', 'generate', 'field1', '+', '1', '.', '0', ';', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['/', '/', 'validate']",0
TestTypeCheckingValidator.java,"['CompilationMessageCollector', 'collector', '=', 'new', 'CompilationMessageCollector', '(', ')', ';']",0
TestTypeCheckingValidator.java,"['TypeCheckingValidator', 'typeValidator', '=', 'new', 'TypeCheckingValidator', '(', ')', ';']",0
TestTypeCheckingValidator.java,"['typeValidator', '.', 'validate', '(', 'plan', ',', 'collector', ')', ';']",0
TestTypeCheckingValidator.java,"['printMessageCollector', '(', 'collector', ')', ';']",0
TestTypeCheckingValidator.java,"['printTypeGraph', '(', 'plan', ')', ';']",0
TestTypeCheckingValidator.java,"['planTester', '.', 'printPlan', '(', 'plan', ',', 'TypeCheckingTestUtil', '.', 'getCurrentMethodName', '(', ')', ')', ';']",0
TestTypeCheckingValidator.java,"['if', '(', 'collector', '.', 'hasError', '(', ')', ')', '{']",0
TestTypeCheckingValidator.java,"['throw', 'new', 'AssertionError', '(', '""', 'Expect', 'no', 'error', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['LOForEach', 'foreach', '=', '(', 'LOForEach', ')', 'plan', '.', 'getLeaves', '(', ')', '.', 'get', '(', '0', ')', ';']",0
TestTypeCheckingValidator.java,"['LogicalPlan', 'foreachPlan', '=', 'foreach', '.', 'getForEachPlans', '(', ')', '.', 'get', '(', '0', ')', ';']",0
TestTypeCheckingValidator.java,"['LogicalOperator', 'exOp', '=', 'foreachPlan', '.', 'getRoots', '(', ')', '.', 'get', '(', '0', ')', ';']",0
TestTypeCheckingValidator.java,"['if', '(', '!', '(', 'exOp', 'instanceof', 'LOProject', ')', ')', 'exOp', '=', 'foreachPlan', '.', 'getRoots', '(', ')', '.', 'get', '(', '1', ')', ';']",0
TestTypeCheckingValidator.java,"['LOCast', 'cast', '=', '(', 'LOCast', ')', 'foreachPlan', '.', 'getSuccessors', '(', 'exOp', ')', '.', 'get', '(', '0', ')', ';']",0
TestTypeCheckingValidator.java,"['assertTrue', '(', 'cast', '.', 'getLoadFuncSpec', '(', ')', '.', 'getClassName', '(', ')', '.', 'startsWith', '(', '""', 'org', '.', 'apache', '.', 'pig', '.', 'builtin', '.', 'PigStorage', '""', ')', ')', ';']",0
TestTypeCheckingValidator.java,"['public', 'void', 'testSortLineageNoSchema', '(', ')', 'throws', 'Throwable', '{']",0
TestTypeCheckingValidator.java,"['planTester', '.', 'buildPlan', '(', '""', 'a', '=', 'load', ""'"", 'a', ""'"", ';', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['planTester', '.', 'buildPlan', '(', '""', 'b', '=', 'order', 'a', 'by', '$', '1', ';', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['LogicalPlan', 'plan', '=', 'planTester', '.', 'buildPlan', '(', '""', 'c', '=', 'foreach', 'b', 'generate', '$', '1', '+', '1', '.', '0', ';', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['/', '/', 'validate']",0
TestTypeCheckingValidator.java,"['CompilationMessageCollector', 'collector', '=', 'new', 'CompilationMessageCollector', '(', ')', ';']",0
TestTypeCheckingValidator.java,"['TypeCheckingValidator', 'typeValidator', '=', 'new', 'TypeCheckingValidator', '(', ')', ';']",0
TestTypeCheckingValidator.java,"['typeValidator', '.', 'validate', '(', 'plan', ',', 'collector', ')', ';']",0
TestTypeCheckingValidator.java,"['printMessageCollector', '(', 'collector', ')', ';']",0
TestTypeCheckingValidator.java,"['printTypeGraph', '(', 'plan', ')', ';']",0
TestTypeCheckingValidator.java,"['planTester', '.', 'printPlan', '(', 'plan', ',', 'TypeCheckingTestUtil', '.', 'getCurrentMethodName', '(', ')', ')', ';']",0
TestTypeCheckingValidator.java,"['if', '(', 'collector', '.', 'hasError', '(', ')', ')', '{']",0
TestTypeCheckingValidator.java,"['throw', 'new', 'AssertionError', '(', '""', 'Expect', 'no', 'error', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['LOForEach', 'foreach', '=', '(', 'LOForEach', ')', 'plan', '.', 'getLeaves', '(', ')', '.', 'get', '(', '0', ')', ';']",0
TestTypeCheckingValidator.java,"['LogicalPlan', 'foreachPlan', '=', 'foreach', '.', 'getForEachPlans', '(', ')', '.', 'get', '(', '0', ')', ';']",0
TestTypeCheckingValidator.java,"['LogicalOperator', 'exOp', '=', 'foreachPlan', '.', 'getRoots', '(', ')', '.', 'get', '(', '0', ')', ';']",0
TestTypeCheckingValidator.java,"['if', '(', '!', '(', 'exOp', 'instanceof', 'LOProject', ')', ')', 'exOp', '=', 'foreachPlan', '.', 'getRoots', '(', ')', '.', 'get', '(', '1', ')', ';']",0
TestTypeCheckingValidator.java,"['LOCast', 'cast', '=', '(', 'LOCast', ')', 'foreachPlan', '.', 'getSuccessors', '(', 'exOp', ')', '.', 'get', '(', '0', ')', ';']",0
TestTypeCheckingValidator.java,"['assertTrue', '(', 'cast', '.', 'getLoadFuncSpec', '(', ')', '.', 'getClassName', '(', ')', '.', 'startsWith', '(', '""', 'org', '.', 'apache', '.', 'pig', '.', 'builtin', '.', 'PigStorage', '""', ')', ')', ';']",0
TestTypeCheckingValidator.java,"['public', 'void', 'testCogroupSortLineage', '(', ')', 'throws', 'Throwable', '{']",0
TestTypeCheckingValidator.java,"['planTester', '.', 'buildPlan', '(', '""', 'a', '=', 'load', ""'"", 'a', ""'"", 'using', 'BinStorage', '(', ')', 'as', '(', 'field1', ',', 'field2', ':', 'float', ',', 'field3', ':', 'chararray', ')', ';', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['planTester', '.', 'buildPlan', '(', '""', 'b', '=', 'load', ""'"", 'a', ""'"", 'using', 'PigStorage', '(', ')', 'as', '(', 'field4', ',', 'field5', ',', 'field6', ':', 'chararray', ')', ';', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['planTester', '.', 'buildPlan', '(', '""', 'c', '=', 'cogroup', 'a', 'by', 'field1', ',', 'b', 'by', 'field4', ';', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['planTester', '.', 'buildPlan', '(', '""', 'd', '=', 'foreach', 'c', 'generate', 'group', ',', 'flatten', '(', 'a', ')', ',', 'flatten', '(', 'b', ')', ';', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['planTester', '.', 'buildPlan', '(', '""', 'e', '=', 'order', 'd', 'by', 'field4', 'desc', ';', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['LogicalPlan', 'plan', '=', 'planTester', '.', 'buildPlan', '(', '""', 'f', '=', 'foreach', 'e', 'generate', 'group', ',', 'field1', '+', '1', ',', 'field4', '+', '2', '.', '0', ';', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['/', '/', 'validate']",0
TestTypeCheckingValidator.java,"['CompilationMessageCollector', 'collector', '=', 'new', 'CompilationMessageCollector', '(', ')', ';']",0
TestTypeCheckingValidator.java,"['TypeCheckingValidator', 'typeValidator', '=', 'new', 'TypeCheckingValidator', '(', ')', ';']",0
TestTypeCheckingValidator.java,"['typeValidator', '.', 'validate', '(', 'plan', ',', 'collector', ')', ';']",0
TestTypeCheckingValidator.java,"['printMessageCollector', '(', 'collector', ')', ';']",0
TestTypeCheckingValidator.java,"['printTypeGraph', '(', 'plan', ')', ';']",0
TestTypeCheckingValidator.java,"['planTester', '.', 'printPlan', '(', 'plan', ',', 'TypeCheckingTestUtil', '.', 'getCurrentMethodName', '(', ')', ')', ';']",0
TestTypeCheckingValidator.java,"['if', '(', 'collector', '.', 'hasError', '(', ')', ')', '{']",0
TestTypeCheckingValidator.java,"['throw', 'new', 'AssertionError', '(', '""', 'Expect', 'no', 'error', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['LOForEach', 'foreach', '=', '(', 'LOForEach', ')', 'plan', '.', 'getLeaves', '(', ')', '.', 'get', '(', '0', ')', ';']",0
TestTypeCheckingValidator.java,"['LogicalPlan', 'foreachPlan', '=', 'foreach', '.', 'getForEachPlans', '(', ')', '.', 'get', '(', '1', ')', ';']",0
TestTypeCheckingValidator.java,"['LogicalOperator', 'exOp', '=', 'foreachPlan', '.', 'getRoots', '(', ')', '.', 'get', '(', '0', ')', ';']",0
TestTypeCheckingValidator.java,"['if', '(', '!', '(', 'exOp', 'instanceof', 'LOProject', ')', ')', 'exOp', '=', 'foreachPlan', '.', 'getRoots', '(', ')', '.', 'get', '(', '1', ')', ';']",0
TestTypeCheckingValidator.java,"['LOCast', 'cast', '=', '(', 'LOCast', ')', 'foreachPlan', '.', 'getSuccessors', '(', 'exOp', ')', '.', 'get', '(', '0', ')', ';']",0
TestTypeCheckingValidator.java,"['assertTrue', '(', 'cast', '.', 'getLoadFuncSpec', '(', ')', '.', 'getClassName', '(', ')', '.', 'startsWith', '(', '""', 'BinStorage', '""', ')', ')', ';']",0
TestTypeCheckingValidator.java,"['foreachPlan', '=', 'foreach', '.', 'getForEachPlans', '(', ')', '.', 'get', '(', '2', ')', ';']",0
TestTypeCheckingValidator.java,"['exOp', '=', 'foreachPlan', '.', 'getRoots', '(', ')', '.', 'get', '(', '0', ')', ';']",0
TestTypeCheckingValidator.java,"['if', '(', '!', '(', 'exOp', 'instanceof', 'LOProject', ')', ')', 'exOp', '=', 'foreachPlan', '.', 'getRoots', '(', ')', '.', 'get', '(', '1', ')', ';']",0
TestTypeCheckingValidator.java,"['cast', '=', '(', 'LOCast', ')', 'foreachPlan', '.', 'getSuccessors', '(', 'exOp', ')', '.', 'get', '(', '0', ')', ';']",0
TestTypeCheckingValidator.java,"['assertTrue', '(', 'cast', '.', 'getLoadFuncSpec', '(', ')', '.', 'getClassName', '(', ')', '.', 'startsWith', '(', '""', 'PigStorage', '""', ')', ')', ';']",0
TestTypeCheckingValidator.java,"['public', 'void', 'testCogroupSortLineageNoSchema', '(', ')', 'throws', 'Throwable', '{']",0
TestTypeCheckingValidator.java,"['planTester', '.', 'buildPlan', '(', '""', 'a', '=', 'load', ""'"", 'a', ""'"", 'using', 'BinStorage', '(', ')', ';', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['planTester', '.', 'buildPlan', '(', '""', 'b', '=', 'load', ""'"", 'a', ""'"", 'using', 'PigStorage', '(', ')', ';', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['planTester', '.', 'buildPlan', '(', '""', 'c', '=', 'cogroup', 'a', 'by', '$', '0', ',', 'b', 'by', '$', '0', ';', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['planTester', '.', 'buildPlan', '(', '""', 'd', '=', 'foreach', 'c', 'generate', 'group', ',', 'flatten', '(', 'a', ')', ',', 'flatten', '(', 'b', ')', ';', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['planTester', '.', 'buildPlan', '(', '""', 'e', '=', 'order', 'd', 'by', '$', '2', 'desc', ';', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['LogicalPlan', 'plan', '=', 'planTester', '.', 'buildPlan', '(', '""', 'f', '=', 'foreach', 'e', 'generate', 'group', ',', '$', '1', '+', '1', ',', '$', '2', '+', '2', '.', '0', ';', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['/', '/', 'validate']",0
TestTypeCheckingValidator.java,"['CompilationMessageCollector', 'collector', '=', 'new', 'CompilationMessageCollector', '(', ')', ';']",0
TestTypeCheckingValidator.java,"['TypeCheckingValidator', 'typeValidator', '=', 'new', 'TypeCheckingValidator', '(', ')', ';']",0
TestTypeCheckingValidator.java,"['typeValidator', '.', 'validate', '(', 'plan', ',', 'collector', ')', ';']",0
TestTypeCheckingValidator.java,"['printMessageCollector', '(', 'collector', ')', ';']",0
TestTypeCheckingValidator.java,"['printTypeGraph', '(', 'plan', ')', ';']",0
TestTypeCheckingValidator.java,"['planTester', '.', 'printPlan', '(', 'plan', ',', 'TypeCheckingTestUtil', '.', 'getCurrentMethodName', '(', ')', ')', ';']",0
TestTypeCheckingValidator.java,"['if', '(', 'collector', '.', 'hasError', '(', ')', ')', '{']",0
TestTypeCheckingValidator.java,"['throw', 'new', 'AssertionError', '(', '""', 'Expect', 'no', 'error', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['LOForEach', 'foreach', '=', '(', 'LOForEach', ')', 'plan', '.', 'getLeaves', '(', ')', '.', 'get', '(', '0', ')', ';']",0
TestTypeCheckingValidator.java,"['LogicalPlan', 'foreachPlan', '=', 'foreach', '.', 'getForEachPlans', '(', ')', '.', 'get', '(', '1', ')', ';']",0
TestTypeCheckingValidator.java,"['LogicalOperator', 'exOp', '=', 'foreachPlan', '.', 'getRoots', '(', ')', '.', 'get', '(', '0', ')', ';']",0
TestTypeCheckingValidator.java,"['if', '(', '!', '(', 'exOp', 'instanceof', 'LOProject', ')', ')', 'exOp', '=', 'foreachPlan', '.', 'getRoots', '(', ')', '.', 'get', '(', '1', ')', ';']",0
TestTypeCheckingValidator.java,"['LOCast', 'cast', '=', '(', 'LOCast', ')', 'foreachPlan', '.', 'getSuccessors', '(', 'exOp', ')', '.', 'get', '(', '0', ')', ';']",0
TestTypeCheckingValidator.java,"['assertTrue', '(', 'cast', '.', 'getLoadFuncSpec', '(', ')', '.', 'getClassName', '(', ')', '.', 'startsWith', '(', '""', 'BinStorage', '""', ')', ')', ';']",0
TestTypeCheckingValidator.java,"['foreachPlan', '=', 'foreach', '.', 'getForEachPlans', '(', ')', '.', 'get', '(', '2', ')', ';']",0
TestTypeCheckingValidator.java,"['exOp', '=', 'foreachPlan', '.', 'getRoots', '(', ')', '.', 'get', '(', '0', ')', ';']",0
TestTypeCheckingValidator.java,"['if', '(', '!', '(', 'exOp', 'instanceof', 'LOProject', ')', ')', 'exOp', '=', 'foreachPlan', '.', 'getRoots', '(', ')', '.', 'get', '(', '1', ')', ';']",0
TestTypeCheckingValidator.java,"['cast', '=', '(', 'LOCast', ')', 'foreachPlan', '.', 'getSuccessors', '(', 'exOp', ')', '.', 'get', '(', '0', ')', ';']",0
TestTypeCheckingValidator.java,"['assertTrue', '(', 'cast', '.', 'getLoadFuncSpec', '(', ')', '.', 'getClassName', '(', ')', '.', 'startsWith', '(', '""', 'PigStorage', '""', ')', ')', ';']",0
TestTypeCheckingValidator.java,"['public', 'void', 'testCogroupSortStarLineage', '(', ')', 'throws', 'Throwable', '{']",0
TestTypeCheckingValidator.java,"['planTester', '.', 'buildPlan', '(', '""', 'a', '=', 'load', ""'"", 'a', ""'"", 'using', 'BinStorage', '(', ')', 'as', '(', 'field1', ',', 'field2', ':', 'float', ',', 'field3', ':', 'chararray', ')', ';', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['planTester', '.', 'buildPlan', '(', '""', 'b', '=', 'load', ""'"", 'a', ""'"", 'using', 'PigStorage', '(', ')', 'as', '(', 'field4', ',', 'field5', ',', 'field6', ':', 'chararray', ')', ';', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['planTester', '.', 'buildPlan', '(', '""', 'c', '=', 'cogroup', 'a', 'by', 'field1', ',', 'b', 'by', 'field4', ';', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['planTester', '.', 'buildPlan', '(', '""', 'd', '=', 'foreach', 'c', 'generate', 'group', ',', 'flatten', '(', 'a', ')', ',', 'flatten', '(', 'b', ')', ';', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['planTester', '.', 'buildPlan', '(', '""', 'e', '=', 'order', 'd', 'by', '*', 'desc', ';', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['LogicalPlan', 'plan', '=', 'planTester', '.', 'buildPlan', '(', '""', 'f', '=', 'foreach', 'e', 'generate', 'group', ',', 'field1', '+', '1', ',', 'field4', '+', '2', '.', '0', ';', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['/', '/', 'validate']",0
TestTypeCheckingValidator.java,"['CompilationMessageCollector', 'collector', '=', 'new', 'CompilationMessageCollector', '(', ')', ';']",0
TestTypeCheckingValidator.java,"['TypeCheckingValidator', 'typeValidator', '=', 'new', 'TypeCheckingValidator', '(', ')', ';']",0
TestTypeCheckingValidator.java,"['typeValidator', '.', 'validate', '(', 'plan', ',', 'collector', ')', ';']",0
TestTypeCheckingValidator.java,"['printMessageCollector', '(', 'collector', ')', ';']",0
TestTypeCheckingValidator.java,"['printTypeGraph', '(', 'plan', ')', ';']",0
TestTypeCheckingValidator.java,"['planTester', '.', 'printPlan', '(', 'plan', ',', 'TypeCheckingTestUtil', '.', 'getCurrentMethodName', '(', ')', ')', ';']",0
TestTypeCheckingValidator.java,"['if', '(', 'collector', '.', 'hasError', '(', ')', ')', '{']",0
TestTypeCheckingValidator.java,"['throw', 'new', 'AssertionError', '(', '""', 'Expect', 'no', 'error', '""', ')', ';']",0
TestTypeCheckingValidator.java,"['LOForEach', 'foreach', '=', '(', 'LOForEach', ')', 'plan', '.', 'getLeaves', '(', ')', '.', 'get', '(', '0', ')', ';']",0
TestTypeCheckingValidator.java,"['LogicalPlan', 'foreachPlan', '=', 'foreach', '.', 'getForEachPlans', '(', ')', '.', 'get', '(', '1', ')', ';']",0
TestTypeCheckingValidator.java,"['LogicalOperator', 'exOp', '=', 'foreachPlan', '.', 'getRoots', '(', ')', '.', 'get', '(', '0', ')', ';']",0
TestTypeCheckingValidator.java,"['if', '(', '!', '(', 'exOp', 'instanceof', 'LOProject', ')', ')', 'exOp', '=', 'foreachPlan', '.', 'getRoots', '(', ')', '.', 'get', '(', '1', ')', ';']",0
TestTypeCheckingValidator.java,"['LOCast', 'cast', '=', '(', 'LOCast', ')', 'foreachPlan', '.', 'getSuccessors', '(', 'exOp', ')', '.', 'get', '(', '0', ')', ';']",0
TestTypeCheckingValidator.java,"['assertTrue', '(', 'cast', '.', 'getLoadFuncSpec', '(', ')', '.', 'getClassName', '(', ')', '.', 'startsWith', '(', '""', 'BinStorage', '""', ')', ')', ';']",0
TestTypeCheckingValidator.java,"['foreachPlan', '=', 'foreach', '.', 'getForEachPlans', '(', ')', '.', 'get', '(', '2', ')', ';']",0
